Channel	Threshold	ENC
24	46.3593267650947	14.4693324466245
25	32.8103537958203	13.3875146503974
26	24.3907993078799	11.6177424225826
27	29.3865923725599	9.39318587057279
28	40.6588033418551	7.8083913463136
29	3.65588543506227e-12	0.555279580754562
30	3.65588543506227e-12	0.555279580754562
31	63.5517002537425	7.68960576389647
