63.393032 5.003032
53.220648 5.096715
48.312389 5.113120
65.641647 5.745511
49.570356 5.356647
59.347325 5.519381
55.150272 5.409854
18.210742 5.377151
60.351169 5.583087
45.700570 5.572982
60.194906 5.341042
47.239493 4.905949
52.217988 5.268294
72.448792 5.446074
51.784264 5.585043
54.093785 5.616790
28.452738 6.477610
87.358230 6.362001
114.952381 7.709052
49.003305 5.503604
58.575680 5.997396
49.210921 5.422555
58.682041 6.045084
35.532647 5.955217
65.759626 5.404526
49.637255 5.124035
55.197689 5.393646
55.716273 4.946651
58.867605 4.817823
54.262636 4.920658
53.119401 4.853785
66.717317 5.261873
