0	697.740999		1282.931489
1	245.807680		278.048084
2	251.251307		296.978362
3	250.511408		289.744627
4	265.340485		341.408267
5	269.166874		347.253672
6	253.054720		301.261089
7	245.545622		254.305726
8	235.860489		247.399198
9	259.939717		322.412568
10	249.206079		292.598090
11	239.279979		261.044833
12	227.586965		222.315282
13	283.402299		391.675887
14	282.176249		392.290866
15	247.292718		286.576708
16	258.397877		319.056045
17	278.218445		380.260005
18	224.679167		217.077869
19	254.107515		306.015960
20	274.020362		368.613059
21	211.144345		172.936565
22	235.202753		246.265692
23	235.676133		245.551670
24	235.353747		249.917106
25	306.533598		455.424400
26	259.372826		323.171083
27	246.715934		286.529658
28	325.894836		507.994306
29	244.864997		276.530225
30	288.035188		406.024157
31	254.946650		303.240541
