0	709.839908		1282.876252
1	258.966051		278.046157
2	265.155155		296.967906
3	262.777988		289.731141
4	280.089038		341.393274
5	282.100499		347.253201
6	266.579935		301.261026
7	258.499616		254.305877
8	249.177782		247.387262
9	273.652790		322.401559
10	263.731596		292.586327
11	253.498898		261.034754
12	241.302809		222.314166
13	297.646636		391.670882
14	297.871502		392.283959
15	261.786115		286.562885
16	272.594742		319.045959
17	293.614764		380.271557
18	239.674117		217.077476
19	268.158806		306.001871
20	289.512774		368.626166
21	226.090321		172.942709
22	248.804255		246.253641
23	248.570771		245.539292
24	249.937410		249.905823
25	320.655952		455.411847
26	273.891848		323.160052
27	261.722788		286.515360
28	340.174904		508.011755
29	258.472285		276.528745
30	302.733143		406.001176
31	267.258272		303.238504
