Channel	Threshold	ENC
16	22.5164678178417	9.74890700077272
17	22.2486933431532	7.72908235439381
18	26.5828651720357	7.74061405631124
19	21.2370580046917	7.77237413333919
20	26.1276608444427	7.67442620709413
21	21.6159834126557	8.34001179212203
22	11.4396857091955	8.86008238924386
23	21.7447792845435	8.89386657017248
