# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 101 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 205 
# FineTHR[0] = 010 
# FineTHR[1] = 111 
# FineTHR[2] = 010 
# FineTHR[3] = 111 
# FineTHR[4] = 111 
# FineTHR[5] = 011 
# FineTHR[6] = 010 
# FineTHR[7] = 111 
# FineTHR[8] = 110 
# FineTHR[9] = 110 
# FineTHR[10] = 001 
# FineTHR[11] = 000 
# FineTHR[12] = 101 
# FineTHR[13] = 000 
# FineTHR[14] = 011 
# FineTHR[15] = 111 
# FineTHR[16] = 111 
# FineTHR[17] = 110 
# FineTHR[18] = 000 
# FineTHR[19] = 010 
# FineTHR[20] = 000 
# FineTHR[21] = 111 
# FineTHR[22] = 111 
# FineTHR[23] = 100 
# FineTHR[24] = 100 
# FineTHR[25] = 011 
# FineTHR[26] = 110 
# FineTHR[27] = 100 
# FineTHR[28] = 011 
# FineTHR[29] = 000 
# FineTHR[30] = 101 
# FineTHR[31] = 000 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
205	0	100	0	0
205	0	100	0	1
205	0	100	0	2
205	0	100	0	3
205	0	100	0	4
205	0	100	0	5
205	0	100	0	6
205	0	100	0	7
205	0	100	0	8
205	0	100	0	9
205	0	100	0	10
205	0	100	0	11
205	0	100	0	12
205	0	100	0	13
205	0	100	0	14
205	0	100	0	15
205	0	100	0	16
205	0	100	14	17
205	0	100	0	18
205	0	100	0	19
205	0	100	0	20
205	0	100	0	21
205	0	100	95	22
205	0	100	0	23
205	0	100	0	24
205	0	100	0	25
205	0	100	0	26
205	0	100	0	27
205	0	100	0	28
205	0	100	0	29
205	0	100	0	30
205	0	100	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
205	10	100	0	0
205	10	100	0	1
205	10	100	0	2
205	10	100	0	3
205	10	100	0	4
205	10	100	0	5
205	10	100	0	6
205	10	100	0	7
205	10	100	0	8
205	10	100	0	9
205	10	100	0	10
205	10	100	0	11
205	10	100	0	12
205	10	100	0	13
205	10	100	0	14
205	10	100	0	15
205	10	100	15	16
205	10	100	95	17
205	10	100	0	18
205	10	100	0	19
205	10	100	0	20
205	10	100	0	21
205	10	100	100	22
205	10	100	0	23
205	10	100	0	24
205	10	100	0	25
205	10	100	0	26
205	10	100	0	27
205	10	100	0	28
