47.876613 4.325212
84.969461 4.789587
54.656271 4.248839
75.876254 4.627520
80.069710 4.638853
60.312688 4.593502
43.642839 4.395716
90.686953 4.938099
62.409264 4.546357
63.712035 4.612452
41.050385 4.474270
32.647544 0.088438
55.832712 4.349641
21.692410 4.165262
49.925921 4.073834
74.327480 4.690388
69.521602 4.464656
68.526148 4.561845
17.815261 3.819821
48.297822 4.078314
31.481163 3.994285
79.296122 4.584849
77.595115 4.669129
59.642062 4.263446
54.939611 4.829740
50.604504 4.521577
57.391772 4.289179
55.224918 4.586572
48.405718 4.376495
4.957295 3.831926
64.554681 4.767285
15.994466 3.997023
