0	52.740026		4.173027
1	65.794687		4.579804
2	59.835996		4.537870
3	58.073297		4.542909
4	61.405411		4.391538
5	60.837860		4.601070
6	48.141951		4.397038
7	69.555809		4.660033
8	49.798346		3.932921
9	51.691962		4.094166
10	50.229203		4.121250
11	40.832224		4.242412
12	47.913302		3.853741
13	34.374921		4.142755
14	50.188870		4.015441
15	55.371138		3.873375
16	52.059137		4.184511
17	55.701648		3.896258
18	29.979711		3.756552
19	53.151901		4.197777
20	44.020706		4.136895
21	59.727514		4.178648
22	60.614117		4.288319
23	55.094185		4.057526
24	51.213508		4.450575
25	51.136230		4.206613
26	45.080326		4.313551
27	51.656003		4.446786
28	48.633162		4.503135
29	16.148834		3.950046
30	54.232915		4.397359
31	28.316351		4.212204
