0	50.450036		5.488423
1	52.572174		5.295377
2	58.391321		5.569476
3	57.651093		5.916318
4	41.788732		6.524411
5	59.025842		8.519716
6	35.992280		7.782904
7	66.477930		6.228188
8	69.120420		7.494357
9	50.712467		7.611483
10	39.388543		6.854231
11	52.971163		7.077260
12	39.725965		6.811032
13	55.572565		7.017342
14	45.251456		6.811905
15	44.792190		7.056068
16	50.285721		7.385794
17	47.898315		6.491365
18	53.784464		6.333136
19	46.500447		6.607316
20	50.704959		6.799132
21	46.131612		7.365212
22	33.749084		7.286503
23	48.565196		8.784918
24	70.522039		5.712340
25	58.253521		5.313156
26	47.474391		4.790583
27	52.450001		4.797171
28	65.770444		4.729737
31	90.192323		5.161028
