0	45.498927		1.238888
1	44.267229		2.135072
2	32.868042		0.134532
3	38.506474		1.293954
4	36.407785		1.531077
5	34.499272		0.568359
6	34.333789		1.429322
7	45.400578		1.438319
8	35.933569		0.512440
9	39.341945		1.161212
10	43.200309		1.495349
11	27.871722		0.252488
12	42.667489		1.161116
13	47.169340		0.205476
14	30.435495		0.727586
15	30.322132		2.020854
16	33.477798		1.711309
17	17.358069		0.040894
18	23.793959		1.502372
19	24.722950		1.035745
20	35.676648		1.115874
21	54.172092		1.600228
22	12.277000		1.524446
23	37.530482		2.594934
24	42.204157		2.026223
25	49.840512		0.623703
26	31.879580		1.922623
27	34.752251		0.089105
28	41.047315		1.119595
29	43.782960		0.716739
30	34.494899		2.412903
31	40.369521		1.545754
