# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 101 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 211 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
211	0	1000	0	0
211	0	1000	0	1
211	0	1000	0	2
211	0	1000	0	3
211	0	1000	1	4
211	0	1000	0	5
211	0	1000	8	6
211	0	1000	0	7
211	0	1000	0	8
211	0	1000	0	9
211	0	1000	1	10
211	0	1000	0	11
211	0	1000	5	12
211	0	1000	0	13
211	0	1000	0	14
211	0	1000	0	15
211	0	1000	0	16
211	0	1000	0	17
211	0	1000	0	18
211	0	1000	0	19
211	0	1000	0	20
211	0	1000	0	21
211	0	1000	4	22
211	0	1000	0	23
211	0	1000	0	24
211	0	1000	0	25
211	0	1000	0	26
211	0	1000	0	27
211	0	1000	0	28
211	0	1000	1000	29
211	0	1000	1000	30
211	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
211	1	1000	0	0
211	1	1000	0	1
211	1	1000	0	2
211	1	1000	0	3
211	1	1000	0	4
211	1	1000	0	5
211	1	1000	0	6
211	1	1000	0	7
211	1	1000	0	8
211	1	1000	0	9
211	1	1000	0	10
211	1	1000	0	11
211	1	1000	0	12
211	1	1000	0	13
211	1	1000	0	14
211	1	1000	0	15
211	1	1000	0	16
211	1	1000	0	17
211	1	1000	0	18
211	1	1000	0	19
211	1	1000	0	20
211	1	1000	0	21
211	1	1000	0	22
211	1	1000	0	23
211	1	1000	0	24
211	1	1000	0	25
211	1	1000	0	26
211	1	1000	0	27
211	1	1000	0	28
211	1	1000	1000	29
211	1	1000	1000	30
211	1	1000	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
211	2	1000	0	0
211	2	1000	0	1
211	2	1000	0	2
211	2	1000	0	3
211	2	1000	0	4
211	2	1000	0	5
211	2	1000	0	6
211	2	1000	0	7
211	2	1000	0	8
211	2	1000	0	9
211	2	1000	0	10
211	2	1000	0	11
211	2	1000	0	12
211	2	1000	0	13
211	2	1000	0	14
211	2	1000	0	15
211	2	1000	0	16
211	2	1000	0	17
211	2	1000	0	18
211	2	1000	0	19
211	2	1000	0	20
211	2	1000	0	21
211	2	1000	0	22
211	2	1000	0	23
