# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 101 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 208 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
208	0	1000	0	0
208	0	1000	0	1
208	0	1000	0	2
208	0	1000	0	3
208	0	1000	0	4
208	0	1000	0	5
208	0	1000	0	6
208	0	1000	0	7
208	0	1000	0	8
208	0	1000	0	9
208	0	1000	0	10
208	0	1000	0	11
208	0	1000	0	12
208	0	1000	0	13
208	0	1000	0	14
208	0	1000	0	15
208	0	1000	0	16
208	0	1000	0	17
208	0	1000	0	18
208	0	1000	0	19
208	0	1000	0	20
208	0	1000	0	21
208	0	1000	0	22
208	0	1000	0	23
208	0	1000	0	24
208	0	1000	0	25
208	0	1000	0	26
208	0	1000	0	27
208	0	1000	0	28
208	0	1000	162	29
208	0	1000	138	30
208	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
208	1	1000	0	0
208	1	1000	0	1
208	1	1000	0	2
208	1	1000	0	3
208	1	1000	0	4
208	1	1000	0	5
208	1	1000	0	6
208	1	1000	0	7
208	1	1000	0	8
208	1	1000	0	9
208	1	1000	0	10
208	1	1000	0	11
208	1	1000	0	12
208	1	1000	0	13
208	1	1000	0	14
208	1	1000	0	15
208	1	1000	0	16
208	1	1000	0	17
208	1	1000	0	18
208	1	1000	0	19
208	1	1000	0	20
208	1	1000	0	21
208	1	1000	0	22
208	1	1000	0	23
208	1	1000	0	24
208	1	1000	0	25
208	1	1000	0	26
208	1	1000	0	27
208	1	1000	0	28
208	1	1000	288	29
208	1	1000	211	30
208	1	1000	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
208	2	1000	0	0
208	2	1000	0	1
208	2	1000	0	2
208	2	1000	0	3
208	2	1000	0	4
208	2	1000	0	5
208	2	1000	0	6
208	2	1000	0	7
208	2	1000	0	8
208	2	1000	0	9
208	2	1000	0	10
208	2	1000	0	11
208	2	1000	0	12
208	2	1000	0	13
208	2	1000	0	14
208	2	1000	0	15
208	2	1000	0	16
208	2	1000	0	17
208	2	1000	0	18
208	2	1000	0	19
208	2	1000	0	20
208	2	1000	0	21
208	2	1000	0	22
208	2	1000	0	23
208	2	1000	0	24
208	2	1000	0	25
208	2	1000	0	26
208	2	1000	0	27
208	2	1000	0	28
208	2	1000	434	29
208	2	1000	374	30
208	2	1000	0	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
208	3	1000	0	0
208	3	1000	0	1
208	3	1000	0	2
208	3	1000	0	3
208	3	1000	0	4
208	3	1000	0	5
208	3	1000	0	6
208	3	1000	0	7
208	3	1000	0	8
208	3	1000	0	9
208	3	1000	0	10
208	3	1000	0	11
208	3	1000	0	12
208	3	1000	0	13
208	3	1000	0	14
208	3	1000	0	15
208	3	1000	0	16
208	3	1000	0	17
208	3	1000	0	18
208	3	1000	0	19
208	3	1000	0	20
208	3	1000	0	21
208	3	1000	0	22
208	3	1000	0	23
208	3	1000	0	24
208	3	1000	0	25
208	3	1000	0	26
208	3	1000	0	27
208	3	1000	0	28
208	3	1000	668	29
208	3	1000	585	30
208	3	1000	0	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
208	4	1000	0	0
208	4	1000	0	1
208	4	1000	0	2
208	4	1000	0	3
208	4	1000	0	4
208	4	1000	0	5
208	4	1000	0	6
208	4	1000	0	7
208	4	1000	0	8
208	4	1000	0	9
208	4	1000	0	10
208	4	1000	0	11
208	4	1000	0	12
208	4	1000	0	13
208	4	1000	0	14
208	4	1000	0	15
208	4	1000	0	16
208	4	1000	0	17
208	4	1000	0	18
208	4	1000	0	19
208	4	1000	0	20
208	4	1000	0	21
208	4	1000	0	22
208	4	1000	0	23
208	4	1000	0	24
208	4	1000	0	25
