0	219.500000		4.013389
1	218.500000		4.013389
2	226.500000		4.013389
3	220.500000		4.013389
4	216.000000		4.700000
5	225.500000		5.384526
6	214.500000		4.013389
7	227.500000		4.013389
8	228.000000		3.323402
9	223.500000		5.384526
10	215.500000		4.013389
11	221.000000		3.323402
12	215.000000		4.700000
13	223.000000		3.323402
14	222.500000		4.013389
15	219.500000		4.013389
16	217.500000		4.013389
17	223.000000		3.323402
18	223.000000		3.323402
19	222.500000		4.013389
20	226.000000		4.700000
21	225.000000		4.700000
22	215.000000		4.700000
23	224.500000		5.384526
24	229.500000		4.013389
25	220.000000		3.323402
26	218.000000		3.323402
27	221.500000		4.013389
28	228.000000		3.323402
29	209.000000		3.323402
30	208.500000		4.013389
31	232.000000		3.323402
