0	41.135006		6.543854
1	38.737696		6.329920
2	27.584906		6.278608
3	33.698486		6.378984
4	29.697862		6.442812
5	28.929919		6.370251
6	28.906800		6.807877
7	41.093414		7.052523
8	30.852820		6.653497
9	32.838981		6.232548
10	36.526409		6.648960
11	20.726193		6.094697
12	36.133023		6.713794
13	40.501496		6.412994
14	22.114583		6.305211
15	24.963180		7.372011
16	28.559967		7.679677
17	10.902024		7.166030
18	17.561815		7.272033
19	20.626929		7.299188
20	29.703496		7.467208
21	48.877165		7.951496
22	7.818826		7.259175
23	35.519419		8.714094
24	36.267261		7.298251
25	44.134238		7.003220
26	25.036204		6.629019
27	28.831327		5.825177
28	33.716458		6.196235
29	37.142120		6.062911
30	27.053093		5.706531
31	35.272855		6.440196
