# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 101 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 206 
# FineTHR[0] = 010 
# FineTHR[1] = 111 
# FineTHR[2] = 010 
# FineTHR[3] = 111 
# FineTHR[4] = 111 
# FineTHR[5] = 011 
# FineTHR[6] = 010 
# FineTHR[7] = 111 
# FineTHR[8] = 110 
# FineTHR[9] = 110 
# FineTHR[10] = 001 
# FineTHR[11] = 000 
# FineTHR[12] = 101 
# FineTHR[13] = 000 
# FineTHR[14] = 011 
# FineTHR[15] = 111 
# FineTHR[16] = 111 
# FineTHR[17] = 110 
# FineTHR[18] = 000 
# FineTHR[19] = 010 
# FineTHR[20] = 000 
# FineTHR[21] = 111 
# FineTHR[22] = 111 
# FineTHR[23] = 100 
# FineTHR[24] = 100 
# FineTHR[25] = 011 
# FineTHR[26] = 110 
# FineTHR[27] = 100 
# FineTHR[28] = 011 
# FineTHR[29] = 000 
# FineTHR[30] = 101 
# FineTHR[31] = 000 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
206	0	100	0	0
206	0	100	0	1
206	0	100	0	2
206	0	100	0	3
206	0	100	0	4
206	0	100	0	5
206	0	100	0	6
206	0	100	0	7
206	0	100	0	8
206	0	100	0	9
206	0	100	0	10
206	0	100	0	11
206	0	100	0	12
206	0	100	0	13
206	0	100	0	14
206	0	100	0	15
206	0	100	0	16
206	0	100	0	17
206	0	100	0	18
206	0	100	0	19
206	0	100	0	20
206	0	100	0	21
206	0	100	0	22
206	0	100	0	23
206	0	100	0	24
206	0	100	0	25
206	0	100	0	26
206	0	100	0	27
206	0	100	0	28
206	0	100	0	29
206	0	100	0	30
206	0	100	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
206	10	100	0	0
206	10	100	0	1
206	10	100	0	2
206	10	100	0	3
206	10	100	0	4
206	10	100	0	5
206	10	100	0	6
206	10	100	0	7
206	10	100	0	8
206	10	100	0	9
206	10	100	0	10
206	10	100	0	11
206	10	100	0	12
206	10	100	0	13
206	10	100	0	14
206	10	100	0	15
206	10	100	0	16
206	10	100	0	17
206	10	100	0	18
206	10	100	0	19
206	10	100	0	20
206	10	100	0	21
206	10	100	0	22
206	10	100	0	23
206	10	100	0	24
206	10	100	0	25
206	10	100	0	26
206	10	100	0	27
206	10	100	0	28
206	10	100	3	29
206	10	100	0	30
206	10	100	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
206	20	100	0	0
206	20	100	0	1
206	20	100	0	2
206	20	100	0	3
206	20	100	0	4
206	20	100	0	5
206	20	100	0	6
206	20	100	0	7
206	20	100	0	8
206	20	100	0	9
206	20	100	0	10
206	20	100	0	11
206	20	100	0	12
206	20	100	0	13
206	20	100	0	14
206	20	100	0	15
206	20	100	0	16
206	20	100	0	17
206	20	100	0	18
206	20	100	0	19
206	20	100	0	20
206	20	100	0	21
206	20	100	0	22
206	20	100	0	23
206	20	100	0	24
206	20	100	0	25
206	20	100	0	26
206	20	100	0	27
206	20	100	0	28
206	20	100	100	29
206	20	100	0	30
206	20	100	0	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
206	30	100	0	0
206	30	100	0	1
206	30	100	0	2
206	30	100	0	3
206	30	100	0	4
206	30	100	0	5
206	30	100	0	6
206	30	100	0	7
206	30	100	0	8
206	30	100	0	9
206	30	100	0	10
206	30	100	0	11
206	30	100	0	12
206	30	100	0	13
206	30	100	0	14
206	30	100	0	15
206	30	100	0	16
206	30	100	0	17
206	30	100	67	18
206	30	100	0	19
206	30	100	0	20
206	30	100	0	21
206	30	100	0	22
206	30	100	0	23
206	30	100	0	24
206	30	100	0	25
206	30	100	0	26
206	30	100	0	27
206	30	100	0	28
206	30	100	100	29
206	30	100	0	30
206	30	100	91	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
206	40	100	0	0
206	40	100	0	1
206	40	100	0	2
206	40	100	0	3
206	40	100	0	4
206	40	100	0	5
206	40	100	0	6
206	40	100	0	7
206	40	100	0	8
206	40	100	0	9
206	40	100	0	10
206	40	100	10	11
206	40	100	0	12
206	40	100	100	13
206	40	100	0	14
206	40	100	0	15
206	40	100	0	16
206	40	100	0	17
206	40	100	100	18
206	40	100	0	19
206	40	100	1	20
206	40	100	0	21
206	40	100	0	22
206	40	100	0	23
206	40	100	0	24
206	40	100	0	25
206	40	100	0	26
206	40	100	0	27
206	40	100	0	28
206	40	100	100	29
206	40	100	0	30
206	40	100	100	31
# Event data block #6
# Threshold	DAC	Events	Triggered	CH#
206	50	100	0	0
206	50	100	0	1
206	50	100	0	2
206	50	100	0	3
206	50	100	0	4
206	50	100	0	5
206	50	100	11	6
206	50	100	0	7
206	50	100	6	8
206	50	100	0	9
206	50	100	4	10
206	50	100	100	11
206	50	100	33	12
206	50	100	100	13
206	50	100	2	14
206	50	100	0	15
206	50	100	0	16
206	50	100	0	17
206	50	100	100	18
206	50	100	0	19
206	50	100	97	20
206	50	100	0	21
206	50	100	0	22
206	50	100	0	23
206	50	100	3	24
206	50	100	0	25
206	50	100	88	26
206	50	100	1	27
206	50	100	10	28
206	50	100	100	29
206	50	100	1	30
206	50	100	100	31
# Event data block #7
# Threshold	DAC	Events	Triggered	CH#
206	60	100	97	0
206	60	100	0	1
206	60	100	1	2
206	60	100	12	3
206	60	100	0	4
206	60	100	2	5
206	60	100	100	6
206	60	100	0	7
206	60	100	100	8
206	60	100	98	9
206	60	100	100	10
206	60	100	100	11
206	60	100	100	12
206	60	100	100	13
206	60	100	100	14
206	60	100	81	15
206	60	100	100	16
206	60	100	71	17
206	60	100	100	18
206	60	100	97	19
206	60	100	100	20
206	60	100	4	21
206	60	100	0	22
206	60	100	77	23
206	60	100	100	24
206	60	100	100	25
206	60	100	100	26
206	60	100	99	27
206	60	100	100	28
206	60	100	100	29
206	60	100	93	30
206	60	100	100	31
# Event data block #8
# Threshold	DAC	Events	Triggered	CH#
206	70	100	100	0
206	70	100	35	1
206	70	100	99	2
206	70	100	100	3
206	70	100	90	4
206	70	100	95	5
206	70	100	100	6
206	70	100	1	7
206	70	100	100	8
206	70	100	100	9
206	70	100	100	10
206	70	100	100	11
206	70	100	100	12
206	70	100	100	13
206	70	100	100	14
206	70	100	100	15
206	70	100	100	16
206	70	100	100	17
206	70	100	100	18
206	70	100	100	19
206	70	100	100	20
206	70	100	100	21
206	70	100	95	22
206	70	100	100	23
206	70	100	100	24
206	70	100	100	25
206	70	100	100	26
206	70	100	100	27
206	70	100	100	28
206	70	100	100	29
206	70	100	100	30
206	70	100	100	31
# Event data block #9
# Threshold	DAC	Events	Triggered	CH#
206	80	100	100	0
206	80	100	100	1
206	80	100	100	2
206	80	100	100	3
206	80	100	100	4
206	80	100	100	5
206	80	100	100	6
206	80	100	98	7
206	80	100	100	8
206	80	100	100	9
206	80	100	100	10
206	80	100	100	11
206	80	100	100	12
206	80	100	100	13
206	80	100	100	14
206	80	100	100	15
206	80	100	100	16
206	80	100	100	17
206	80	100	100	18
206	80	100	100	19
206	80	100	100	20
206	80	100	100	21
206	80	100	100	22
206	80	100	100	23
206	80	100	100	24
206	80	100	100	25
206	80	100	100	26
206	80	100	100	27
206	80	100	100	28
206	80	100	100	29
206	80	100	100	30
206	80	100	100	31
# Event data block #10
# Threshold	DAC	Events	Triggered	CH#
206	90	100	100	0
206	90	100	100	1
206	90	100	100	2
206	90	100	100	3
206	90	100	100	4
206	90	100	100	5
206	90	100	100	6
206	90	100	100	7
