Channel	Threshold	ENC
8	40.3444400901919	7.86365239193247
9	25.0677395457908	7.69468619909055
10	14.9742374797886	6.7624378786548
11	26.1274537675527	7.06547638563939
12	13.2157622397477	6.94808795363178
13	28.0345600615794	7.28246601165352
14	21.3099715260131	6.9088774783412
15	20.4604433795008	7.60648070460629
