56.925335 4.307790
56.396113 4.403541
51.645332 4.430470
55.639517 4.626713
44.862587 4.455202
44.784328 4.488978
48.621053 4.700515
0.000000 0.000000
60.071760 5.081014
47.685821 4.218135
50.545958 4.673271
58.269173 4.705602
66.071708 4.960568
35.050697 4.532357
34.827198 4.524259
50.681800 4.936873
47.886138 5.151467
37.997537 4.957516
72.251848 5.260926
51.397315 4.719611
38.758517 4.454072
84.574580 5.253993
63.677289 4.893227
63.397643 5.030027
62.245848 4.314794
27.879781 4.720869
46.969689 4.370218
53.335612 4.783306
22.505100 4.104664
55.039182 4.650738
35.189566 4.261503
53.741190 4.573296
