0	37.553147		5.462864
1	39.165044		5.210243
2	44.766130		5.191262
3	42.843711		5.858768
4	28.936697		6.195694
5	44.291047		8.343318
6	22.962482		7.314535
7	51.900696		5.734041
8	54.154199		7.053170
9	36.487072		7.205488
10	26.175647		6.496160
11	39.124815		6.725787
12	25.312934		6.231318
13	40.839537		6.540555
14	32.761667		6.339075
15	31.849858		6.422478
16	35.509979		6.925295
17	34.531463		5.941423
18	39.572430		6.075326
19	33.137264		6.276686
20	37.932712		6.546335
21	33.657846		6.861979
22	22.250905		7.235868
23	34.928090		8.132615
24	56.024322		5.300532
25	43.363613		4.721037
26	33.881444		4.801167
27	39.042898		4.393374
28	51.803513		4.628463
29	-1.231365		3.807790
30	-1.142442		3.491958
31	74.913059		5.109965
